city,state,publish_date,url,title,category,population,lat,lng
Wyoming,NY,03-15-2020 02:43,https://www.wkbw.com/news/local-news/wyoming-county-declares-state-of-emergency-due-to-covid-19,Wyoming County declares State of Emergency due to COVID-19,state_of_emergency,423.0,42.824,-78.0842
Boone,NC,03-16-2020 14:13,https://www.wjhl.com/local-coronavirus-coverage/town-of-boone-declares-state-of-emergency-due-to-spread-of-covid-19/,Town of Boone declares state of emergency due to spread of COVID-19,state_of_emergency,25532.0,36.2111,-81.6668
Burlington,NC,03-27-2020 02:30,https://myfox8.com/news/coronavirus/city-of-burlington-declares-state-of-emergency-amid-coronavirus-pandemic/,City of Burlington declares State of Emergency amid coronavirus pandemic,state_of_emergency,127374.0,36.0762,-79.4687
Clarkton,NC,03-28-2020 15:15,https://www.bladenjournal.com/news/31094/coronavirus-clarkton-declares-state-of-emergency-heres-how-to-do-business-with-the-town,Coronavirus: Clarkton declares State of Emergency; here’s how to do business with the town,state_of_emergency,762.0,34.4889,-78.6559
Gaston,NC,03-15-2020 00:00,https://www.wbtv.com/2020/03/15/gaston-county-declares-state-emergency-amid-covid-pandemic/,Gaston County declares state of emergency amid COVID-19 pandemic,state_of_emergency,1048.0,36.4965,-77.6448
Granite Falls,NC,,http://caldwelljournal.com/granite-falls-declares-a-state-of-emergency-due-to-coronavirus-disease-2019-covid-19/,Granite Falls Declares a State of Emergency due to Coronavirus Disease 2019 (COVID-19),state_of_emergency,4659.0,35.7965,-81.4233
Greenville,NC,03-30-2020 00:00,https://www.greenvilleonline.com/story/news/local/greenville/downtown/2020/03/30/coronavirus-greenville-stay-home-require-6-feet-distance-close-nonessential-business/5089580002/,Greenville to push 'stay-at-home' law to stem coronavirus; require 6 feet distance and close more businesses,shelter_in_place,128385.0,35.5956,-77.3768
High Point,NC,03-17-2020 19:32,https://myfox8.com/news/high-point-mayor-declares-state-of-emergency-amid-coronavirus-outbreak/,High Point mayor declares State of Emergency amid coronavirus outbreak,state_of_emergency,177874.0,35.9905,-79.9937
Hudson,NC,03-30-2020 00:00,https://www.salisburypost.com/2020/03/30/political-notebook-hudson-budd-supported-emergency-coronavirus-relief-bill/,"Political notebook: Hudson, Budd supported emergency coronavirus relief bill - Salisbury Post",None,3698.0,35.8475,-81.4864
Kinston,NC,03-13-2020 21:25,https://www.wnct.com/community/health/coronavirus/state-of-emergency-issued-for-kinston-due-to-covid-19/,State of Emergency issued for Kinston due to COVID-19,state_of_emergency,27517.0,35.2748,-77.5937
Mooresville,NC,03-17-2020 09:54,https://patch.com/north-carolina/mooresville/coronavirus-case-iredell-mooresville-declares-emergency,"Coronavirus Case In Iredell, Mooresville Declares Emergency",state_of_emergency,37820.0,35.5849,-80.8266
Rocky Mount,NC,03-13-2020 18:09,https://www.wnct.com/community/health/coronavirus/mayor-sandy-roberson-declares-state-of-emergency-for-rocky-mount-regarding-covid-19/,"Mayor Sandy Roberson declares state of emergency for Rocky Mount, regarding COVID-19",state_of_emergency,64732.0,35.9676,-77.8047
Salisbury,NC,03-30-2020 00:00,https://www.salisburypost.com/2020/03/30/political-notebook-hudson-budd-supported-emergency-coronavirus-relief-bill/,"Political notebook: Hudson, Budd supported emergency coronavirus relief bill - Salisbury Post",None,33849.0,35.6657,-80.491
White Lake,NC,03-27-2020 14:19,https://www.bladenjournal.com/news/31078/coronavirus-white-lake-declares-state-of-emergency,"Coronavirus: White Lake declares State of Emergency, imposes commerce restrictions",state_of_emergency,766.0,34.6417,-78.4969
Wilson,NC,03-25-2020 00:00,https://www.tennessean.com/story/news/local/wilson/2020/03/25/wilson-county-declares-state-emergency-coronavirus/5080756002/,Wilson County declares state of emergency for coronavirus,state_of_emergency,49372.0,35.7312,-77.9284
Winston-Salem,NC,03-13-2020 23:32,https://myfox8.com/news/winston-salem-declares-state-of-emergency-in-response-to-coronavirus-outbreak/,Winston-Salem declares State of Emergency in response to coronavirus outbreak,state_of_emergency,416581.0,36.1029,-80.26100000000001
Bismarck,ND,,https://bismarcktribune.com/news/local/health/north-dakota-coronavirus-news-march-bismarck-activates-emergency-operations-center/article_bebb8120-b884-5166-bc61-ab90eaff04e7.html,"North Dakota coronavirus news, March 25: Bismarck activates emergency operations center",None,97457.0,46.81399999999999,-100.7695
Center,ND,,https://bismarcktribune.com/news/local/health/north-dakota-coronavirus-news-march-bismarck-activates-emergency-operations-center/article_bebb8120-b884-5166-bc61-ab90eaff04e7.html,"North Dakota coronavirus news, March 25: Bismarck activates emergency operations center",None,584.0,47.1149,-101.2977
Minot,ND,,https://www.kfyrtv.com/content/news/City-of-Minot-declares-state-of-emergency-amid-COVID-19-568841921.html,City of Minot declares state of emergency amid COVID-19,state_of_emergency,49884.0,48.2374,-101.27799999999999
Ada,OH,,https://www.ada.org/en/publications/ada-news/2020-archive/march/ada-urges-cdc-for-guidance-on-protecting-dental-patients-staff-from-covid-19-during-emergencies,"ADA urges CDC to provide ‘immediate guidance’ on protecting dental patients, staff from COVID-19 during emergency treatments",None,5598.0,40.768,-83.8252
Beachwood,OH,03-20-2020 08:07,https://patch.com/ohio/beachwood/beachwood-declares-state-emergency-due-coronavirus,Beachwood Declares State Of Emergency Due To Coronavirus,state_of_emergency,11696.0,41.4759,-81.503
Caledonia,OH,03-23-2020 13:30,https://www.caledoniacourier.com/news/covid-19-in-canada-afternoon-updates-state-of-emergency-in-toronto/,COVID-19 in Canada afternoon updates: State of emergency in Toronto – Caledonia Courier,state_of_emergency,554.0,40.6363,-82.9694
Camden,OH,,https://www.tapinto.net/towns/camden/sections/health-and-wellness/articles/murphy-orders-state-of-emergency-over-coronavirus-senior-events-canceled-in-camden,"Murphy Orders State of Emergency Over Coronavirus, Senior Events Canceled in Camden",state_of_emergency,1988.0,39.6374,-84.6445
Carrollton,OH,,https://www.daytondailynews.com/news/local/new-details-coronavirus-prompts-emergency-declaration-west-carrollton/r6DUKUzF0TH6HI66UMaNGJ/,NEW DETAILS: Coronavirus prompts emergency declaration in West Carrollton,state_of_emergency,3333.0,40.5788,-81.0908
Clinton,OH,03-13-2020 15:53,https://www.wnewsj.com/news/132835/clinton-county-health-district-no-case-of-coronavirus-here-president-declares-national-emergency,Clinton County Health District: NO case of coronavirus here; President declares national emergency,state_of_emergency,1209.0,40.9284,-81.6304
Cloverdale,OH,03-23-2020 13:30,https://www.cloverdalereporter.com/news/covid-19-in-canada-afternoon-updates-state-of-emergency-in-toronto/,COVID-19 in Canada afternoon updates: State of emergency in Toronto – Cloverdale Reporter,state_of_emergency,160.0,41.0193,-84.3035
Coal Grove,OH,03-14-2020 00:00,https://www.irontontribune.com/2020/03/14/coal-grove-declares-a-state-of-emergency-signs-go-up-discouraging-handshaking-to-prevent-spread-of-coronavirus/,Coal Grove declares a state of emergency: Signs go up discouraging handshaking to prevent spread of coronavirus - The Tribune,state_of_emergency,2099.0,38.4976,-82.6423
Covington,OH,03-19-2020 00:00,https://www.cincinnati.com/story/news/2020/03/19/coronavirus-covid-19-northern-kentucky-health-department-covington-state-emergency/2880379001/,"Coronavirus in Kentucky: Covington state of emergency, NKY health department closes",state_of_emergency,2804.0,40.1174,-84.3508
Delta,OH,,https://www.wilx.com/content/news/Delta-Dental-Foundation-creates-500K-emergency-fund-for-coronavirus-assistance-to-clinics-nonprofits-569226681.html,"Delta Dental Foundation creates $500K emergency fund for coronavirus assistance to clinics, nonprofits",None,3187.0,41.5753,-84.0076
Elmore,OH,03-18-2020 00:00,https://www.montgomeryadvertiser.com/story/news/crime/2020/03/18/county-jail-inmates-ordered-released-autauga-elmore-chilton-counties/2871087001/,"Coronavirus: County jail inmates ordered released in Autauga, Elmore, Chilton counties",None,1374.0,41.4711,-83.2915
Florida,OH,03-31-2020 00:00,https://www.nytimes.com/reuters/2020/03/31/world/europe/31reuters-health-coronavirus-cruise-zaandam.html,Trump Urges Florida to Welcome Cruise Ship With Deadly Coronavirus Outbreak,None,219.0,41.3237,-84.2004
Franklin,OH,,https://www.journal-news.com/news/franklin-declares-state-emergency-because-coronavirus/YhL6NtQPn7cW5sUv54z0OO/,Franklin declares state of emergency because of coronavirus,state_of_emergency,11735.0,39.5538,-84.295
Gordon,OH,03-25-2020 00:00,https://cowboystatedaily.com/2020/03/25/gov-gordon-urges-residents-to-stay-home-to-prevent-virus-spreading/,Gov. Gordon Urges Residents to Stay Home to Prevent Virus Spreading,shelter_in_place,214.0,39.9303,-84.5091
Granville,OH,03-29-2020 00:00,https://www.newarkadvocate.com/story/news/local/granville/2020/03/29/coronavirus-forces-several-granville-eateries-temporarily-close/2909377001/,Coronavirus forces several Granville eateries to temporarily close; others persevere,None,5773.0,40.0648,-82.5025
Holgate,OH,,https://www.crescent-news.com/on_the_wire/editors_pick/holgate-council-discusses-impact-of-coronavirus-emergency/article_1c908655-f498-565d-86b6-078585a99a79.html,Holgate council discusses impact of coronavirus emergency,None,1070.0,41.2493,-84.1292
Hudson,OH,03-31-2020 00:00,https://www.cleveland19.com/2020/03/31/hudson-company-scrambling-fill-orders-covid-fighting-electrostatic-sprayers-after-viral-video/,Hudson company scrambling to fill orders for COVID-19 fighting electrostatic sprayers after viral video,None,22245.0,41.2399,-81.4408
Ironton,OH,,https://www.wsaz.com/content/news/City-of-Ironton-declares-state-of-emergency-due-to-COVID-19-threat-568746571.html,City of Ironton declares state of emergency due to COVID-19 threat,state_of_emergency,10722.0,38.5319,-82.6777
Lyndhurst,OH,03-19-2020 03:05,https://www.cleveland.com/community/2020/03/lyndhurst-municipal-court-announces-procedural-changes-during-time-of-health-emergency.html,Lyndhurst Municipal Court makes procedural changes during coronavirus emergency,None,13557.0,41.5172,-81.4922
Mansfield,OH,03-20-2020 00:00,https://www.mansfieldnewsjournal.com/story/news/2020/03/20/theaker-declares-state-emergency-mansfield/2884907001/,Coronavirus in Ohio: Mansfield mayor declares state of emergency,state_of_emergency,72635.0,40.7656,-82.5275
McDonald,OH,03-17-2020 00:00,https://www.businessinsider.com/coronavirus-starbucks-chick-fil-a-and-more-chains-close-seating-2020-3,"McDonald's, KFC, and other fast-food giants are shutting down seating and emphasizing drive-thru orders amidst the coronavirus outbreak",None,3080.0,41.1634,-80.723
Ottawa,OH,03-19-2020 22:04,https://www.wtol.com/article/news/local/ottawa-county-state-of-emergency-coronavirus/512-05268efa-2738-4473-b6e0-c9ef2dd59bf0,Ottawa Co. declares state of emergency due to coronavirus pandemic,state_of_emergency,5153.0,41.0203,-84.0354
Pataskala,OH,03-20-2020 00:00,https://www.newarkadvocate.com/story/news/local/pataskala/2020/03/20/restaurant-owner-days-into-closure-combat-coronavirus-its-surreal/2867041001/,Pataskala restaurant owner days into ordered coronavirus closure: 'It's surreal',None,15566.0,40.010999999999996,-82.7155
Racine,OH,,https://www.kenoshanews.com/news/local/state-of-emergency-declared-in-racine-county-in-response-to-coronavirus/article_9a18597e-819f-5bc2-a4f6-a63891bd8168.html,State of emergency declared in Racine County in response to coronavirus,state_of_emergency,653.0,38.9685,-81.9112
Shelby,OH,03-19-2020 00:00,https://www.mansfieldnewsjournal.com/story/news/2020/03/19/shelby-mayor-declares-state-emergency-curb-spread-covid-19/2878931001/,Coronavirus in Ohio: Shelby mayor declares state of emergency,state_of_emergency,9011.0,40.8847,-82.6578
Springfield,OH,03-16-2020 18:54,https://www.wdtn.com/community/health/coronavirus/city-of-springfield-to-announce-state-of-emergency-over-coronavirus-concerns/,City of Springfield to announce state of emergency over coronavirus concerns,state_of_emergency,83286.0,39.9297,-83.7957
Stafford,OH,03-13-2020 00:00,https://www.usatoday.com/story/news/politics/2020/03/13/what-stafford-act-unlocks-federal-funding-emergencies/5044254002/,"What is the Stafford Act? Trump's emergency declaration provides funds, flexibility for state, local officials to deal with coronavirus",state_of_emergency,76.0,39.7124,-81.2765
Tiffin,OH,,https://www.13abc.com/content/news/Tiffin-declares-state-of-emergency-over-coronavirus-568977061.html,Tiffin declares state of emergency over coronavirus,state_of_emergency,19091.0,41.1165,-83.1805
West Carrollton,OH,,https://www.daytondailynews.com/news/local/new-details-coronavirus-prompts-emergency-declaration-west-carrollton/r6DUKUzF0TH6HI66UMaNGJ/,NEW DETAILS: Coronavirus prompts emergency declaration in West Carrollton,state_of_emergency,12924.0,39.67,-84.25399999999999
Whitehouse,OH,03-28-2020 21:43,https://www.wtol.com/article/news/local/local-family-organizes-birthday-parade-after-coronavirus-cancels-party/512-cb3f00de-fb1a-4999-8ac7-e5f01624c2a5,Coronavirus forces Whitehouse family to improvise kids' birthday celebration,None,4730.0,41.5215,-83.7957
Cushing,OK,03-18-2020 00:28,https://www.1600kush.com/news/city-of-cushing-declares-state-of-emergency-in-response-to-covid-19,City of Cushing Declares State of Emergency in response to COVID-19,state_of_emergency,6637.0,35.9797,-96.7603
Del City,OK,03-16-2020 22:26,https://www.koco.com/article/del-city-mayor-declares-state-of-emergency-amid-covid-19-concerns/31676977,Del City mayor declares state of emergency amid COVID-19 concerns,state_of_emergency,21798.0,35.4483,-97.4408
Edmond,OK,03-16-2020 17:27,https://oklahoman.com/article/5657787/coronavirus-in-oklahoma-edmond-expected-to-declare-emergency,Coronavirus in Oklahoma: Edmond expected to declare emergency,state_of_emergency,91950.0,35.6689,-97.4159
Edmond,OK,03-25-2020 11:53,https://oklahoman.com/article/5658596/coronavirus-in-oklahoma-edmond-city-council-issues-amended-declaration-of-emergency,Coronavirus in Oklahoma: Edmond City Council issues amended Declaration of Emergency,state_of_emergency,91950.0,35.6689,-97.4159
McAlester,OK,,https://www.mcalesternews.com/covid-19/mcalester-enacts-emergency-coronavirus-measures/article_f92bf1d4-692d-11ea-9390-abea5a106463.html,McAlester enacts emergency coronavirus measures,None,19140.0,34.9262,-95.7698
Midwest City,OK,03-25-2020 17:32,https://oklahoman.com/article/5658628/coronavirus-in-oklahoma-midwest-city-updates-emergency-ordinance,Coronavirus in Oklahoma: Midwest City updates emergency ordinance,None,57308.0,35.463,-97.3709
Midwest City,OK,03-16-2020 23:16,https://www.koco.com/article/midwest-city-declares-emergency-status-implements-efforts-to-reduce-covid-19-spread/31679514,"Midwest City declares emergency status, implements efforts to reduce COVID-19 spread",state_of_emergency,57308.0,35.463,-97.3709
Nichols Hills,OK,03-16-2020 15:23,https://oklahoman.com/article/5657768/coronavirus-in-oklahoma-nichols-hills-declares-emergency-amid-coronavirus-concerns,Coronavirus in Oklahoma: Nichols Hills declares emergency amid virus concerns,state_of_emergency,3887.0,35.5468,-97.5444
Nichols Hills,OK,,http://okcfriday.com/nichols-hills-declares-state-of-emergency-to-curtail-covid-coronavirus-o-p15234-92.htm,Nichols Hills declares state of emergency to curtail COVID-19 coronavirus outbreak,state_of_emergency,3887.0,35.5468,-97.5444
Norman,OK,04-01-2020 03:19,https://kfor.com/health/coronavirus/norman-police-cracking-down-issue-first-citation-for-businesses-not-following-covid-19-orders/,"Norman police cracking down, issue first citation for businesses not following COVID-19 orders",None,115065.0,35.2335,-97.3471
